date,water_level
2013-01-08,419
2013-01-09,410
2013-01-10,400
2013-01-11,383
2013-01-12,370
2013-01-13,363
2013-01-14,357
2013-01-15,350
2013-01-16,334
2013-01-17,316
2013-01-18,304
2013-01-19,293
2013-01-20,283
2013-01-21,275
2013-01-22,270
2013-01-23,261
2013-01-24,258
2013-01-25,254
2013-01-26,247
2013-01-27,238
2013-01-28,235
2013-01-29,230
2013-01-30,246
2013-01-31,365
2013-02-01,496
2013-02-02,542
2013-02-03,590
2013-02-04,632
2013-02-05,689
2013-02-06,710
2013-02-07,688
2013-02-08,670
2013-02-09,644
2013-02-10,607
2013-02-11,556
2013-02-12,509
2013-02-13,468
2013-02-14,436
2013-02-15,404
2013-02-16,390
2013-02-17,373
2013-02-18,361
2013-02-19,372
2013-02-20,362
2013-02-21,354
2013-02-22,335
2013-02-23,327
2013-02-24,314
2013-02-25,301
2013-02-26,290
2013-02-27,276
2013-02-28,269
2013-03-01,266
2013-03-02,263
2013-03-03,258
2013-03-04,252
2013-03-05,248
2013-03-06,240
2013-03-07,239
2013-03-08,240
2013-03-09,247
2013-03-10,264
2013-03-11,279
2013-03-12,295
2013-03-13,310
2013-03-14,316
2013-03-15,323
2013-03-16,317
2013-03-17,304
2013-03-18,289
2013-03-19,299
2013-03-20,335
2013-03-21,361
2013-03-22,392
2013-03-23,401
2013-03-24,377
2013-03-25,346
2013-03-26,313
2013-03-27,300
2013-03-28,282
2013-03-29,270
2013-03-30,259
2013-03-31,251
2013-04-01,251
2013-04-02,258
2013-04-03,267
2013-04-04,268
2013-04-05,262
2013-04-06,253
2013-04-07,247
2013-04-08,238
2013-04-09,231
2013-04-10,222
2013-04-11,220
2013-04-12,231
2013-04-13,268
2013-04-14,373
2013-04-15,461
2013-04-16,452
2013-04-17,413
2013-04-18,375
2013-04-19,355
2013-04-20,342
2013-04-21,329
2013-04-22,330
2013-04-23,350
2013-04-24,379
2013-04-25,380
2013-04-26,368
2013-04-27,351
2013-04-28,349
2013-04-29,363
2013-04-30,396
2013-05-01,399
2013-05-02,379
2013-05-03,381
2013-05-04,373
2013-05-05,354
2013-05-06,402
2013-05-07,432
2013-05-08,409
2013-05-09,401
2013-05-10,396
2013-05-11,381
2013-05-12,364
2013-05-13,357
2013-05-14,370
2013-05-15,374
2013-05-16,365
2013-05-17,362
2013-05-18,354
2013-05-19,351
2013-05-20,350
2013-05-21,391
2013-05-22,516
2013-05-23,500
2013-05-24,502
2013-05-25,505
2013-05-26,498
2013-05-27,482
2013-05-28,474
2013-05-29,473
2013-05-30,481
2013-05-31,486
2013-06-01,499
2013-06-02,542
2013-06-03,616
2013-06-04,684
2013-06-05,714
2013-06-06,711
2013-06-07,705
2013-06-08,674
2013-06-09,627
2013-06-10,570
2013-06-11,538
2013-06-12,514
2013-06-13,495
2013-06-14,497
2013-06-15,500
2013-06-16,484
2013-06-17,453
2013-06-18,429
2013-06-19,408
2013-06-20,393
2013-06-21,415
2013-06-22,444
2013-06-23,446
2013-06-24,415
2013-06-25,402
2013-06-26,390
2013-06-27,380
2013-06-28,378
2013-06-29,382
2013-06-30,383
2013-07-01,376
2013-07-02,361
2013-07-03,352
2013-07-04,347
2013-07-05,346
2013-07-06,346
2013-07-07,340
2013-07-08,344
2013-07-09,329
2013-07-10,310
2013-07-11,296
2013-07-12,287
2013-07-13,280
2013-07-14,274
2013-07-15,267
2013-07-16,259
2013-07-17,251
2013-07-18,242
2013-07-19,235
2013-07-20,229
2013-07-21,223
2013-07-22,219
2013-07-23,214
2013-07-24,212
2013-07-25,212
2013-07-26,217
2013-07-27,217
2013-07-28,218
2013-07-29,208
2013-07-30,207
2013-07-31,213
2013-08-01,244
2013-08-02,283
2013-08-03,278
2013-08-04,260
2013-08-05,238
2013-08-06,222
2013-08-07,204
2013-08-08,204
2013-08-09,209
2013-08-10,209
2013-08-11,210
2013-08-12,212
2013-08-13,217
2013-08-14,216
2013-08-15,209
2013-08-16,200
2013-08-17,185
2013-08-18,176
2013-08-19,166
2013-08-20,165
2013-08-21,163
2013-08-22,158
2013-08-23,159
2013-08-24,150
2013-08-25,144
2013-08-26,147
2013-08-27,158
2013-08-28,189
2013-08-29,193
2013-08-30,175
2013-08-31,162
2013-09-01,162
2013-09-02,162
2013-09-03,153
2013-09-04,145
2013-09-05,138
2013-09-06,132
2013-09-07,124
2013-09-08,127
2013-09-09,147
2013-09-10,156
2013-09-11,165
2013-09-12,195
2013-09-13,199
2013-09-14,196
2013-09-15,219
2013-09-16,240
2013-09-17,241
2013-09-18,232
2013-09-19,233
2013-09-20,274
2013-09-21,334
2013-09-22,359
2013-09-23,354
2013-09-24,327
2013-09-25,296
2013-09-26,273
2013-09-27,259
2013-09-28,240
2013-09-29,224
2013-09-30,216
2013-10-01,206
2013-10-02,192
2013-10-03,182
2013-10-04,176
2013-10-05,175
2013-10-06,181
2013-10-07,200
2013-10-08,243
2013-10-09,256
2013-10-10,236
2013-10-11,216
2013-10-12,219
2013-10-13,238
2013-10-14,262
2013-10-15,262
2013-10-16,266
2013-10-17,284
2013-10-18,331
2013-10-19,396
2013-10-20,394
2013-10-21,354
2013-10-22,326
2013-10-23,323
2013-10-24,321
2013-10-25,365
2013-10-26,359
2013-10-27,329
2013-10-28,324
2013-10-29,360
2013-10-30,379
2013-10-31,376
2013-11-01,347
2013-11-02,331
2013-11-03,312
2013-11-04,350
2013-11-05,374
2013-11-06,428
2013-11-07,464
2013-11-08,478
2013-11-09,515
2013-11-10,553
2013-11-11,562
2013-11-12,555
2013-11-13,560
2013-11-14,551
2013-11-15,516
2013-11-16,477
2013-11-17,440
2013-11-18,408
2013-11-19,376
2013-11-20,345
2013-11-21,332
2013-11-22,353
2013-11-23,381
2013-11-24,374
2013-11-25,371
2013-11-26,355
2013-11-27,341
2013-11-28,330
2013-11-29,313
2013-11-30,297
2013-12-01,283
2013-12-02,280
2013-12-03,275
2013-12-04,266
2013-12-05,254
2013-12-06,246
2013-12-07,245
2013-12-08,244
2013-12-09,243
2013-12-10,244
2013-12-11,239
2013-12-12,237
2013-12-13,227
2013-12-14,221
2013-12-15,217
2013-12-16,214
2013-12-17,209
2013-12-18,207
2013-12-19,201
2013-12-20,198
2013-12-21,198
2013-12-22,208
2013-12-23,217
2013-12-24,226
2013-12-25,241
2013-12-26,246
2013-12-27,304
2013-12-28,345
2013-12-29,407
2013-12-30,428
2013-12-31,431
2014-01-01,425
2014-01-02,397
2014-01-03,368
2014-01-04,363
2014-01-05,365
2014-01-06,358
2014-01-07,369
2014-01-08,393
2014-01-09,402
2014-01-10,388
2014-01-11,372
2014-01-12,362
2014-01-13,348
2014-01-14,335
2014-01-15,317
2014-01-16,312
2014-01-17,313
2014-01-18,315
2014-01-19,312
2014-01-20,311
2014-01-21,306
2014-01-22,294
2014-01-23,292
2014-01-24,289
2014-01-25,286
2014-01-26,286
2014-01-27,297
2014-01-28,304
2014-01-29,337
2014-01-30,352
2014-01-31,341
2014-02-01,311
2014-02-02,296
2014-02-03,286
2014-02-04,289
2014-02-05,282
2014-02-06,277
2014-02-07,280
2014-02-08,280
2014-02-09,269
2014-02-10,263
2014-02-11,296
2014-02-12,305
2014-02-13,311
2014-02-14,315
2014-02-15,358
2014-02-16,414
2014-02-17,415
2014-02-18,416
2014-02-19,434
2014-02-20,407
2014-02-21,380
2014-02-22,357
2014-02-23,346
2014-02-24,329
2014-02-25,310
2014-02-26,305
2014-02-27,289
2014-02-28,282
2014-03-01,277
2014-03-02,288
2014-03-03,302
2014-03-04,297
2014-03-05,278
2014-03-06,264
2014-03-07,258
2014-03-08,236
2014-03-09,224
2014-03-10,221
2014-03-11,211
2014-03-12,198
2014-03-13,194
2014-03-14,196
2014-03-15,188
2014-03-16,186
2014-03-17,182
2014-03-18,178
2014-03-19,175
2014-03-20,169
2014-03-21,167
2014-03-22,165
2014-03-23,165
2014-03-24,173
2014-03-25,181
2014-03-26,190
2014-03-27,192
2014-03-28,198
2014-03-29,193
2014-03-30,187
2014-03-31,180
2014-04-01,172
2014-04-02,167
2014-04-03,161
2014-04-04,163
2014-04-05,153
2014-04-06,152
2014-04-07,152
2014-04-08,149
2014-04-09,147
2014-04-10,143
2014-04-11,143
2014-04-12,147
2014-04-13,149
2014-04-14,146
2014-04-15,143
2014-04-16,139
2014-04-17,138
2014-04-18,138
2014-04-19,135
2014-04-20,130
2014-04-21,128
2014-04-22,123
2014-04-23,132
2014-04-24,131
2014-04-25,127
2014-04-26,125
2014-04-27,124
2014-04-28,132
2014-04-29,146
2014-04-30,164
2014-05-01,182
2014-05-02,190
2014-05-03,212
2014-05-04,224
2014-05-05,224
2014-05-06,226
2014-05-07,246
2014-05-08,241
2014-05-09,233
2014-05-10,228
2014-05-11,238
2014-05-12,237
2014-05-13,241
2014-05-14,236
2014-05-15,229
2014-05-16,227
2014-05-17,230
2014-05-18,241
2014-05-19,244
2014-05-20,232
2014-05-21,216
2014-05-22,197
2014-05-23,191
2014-05-24,192
2014-05-25,193
2014-05-26,196
2014-05-27,207
2014-05-28,236
2014-05-29,237
2014-05-30,235
2014-05-31,234
2014-06-01,237
2014-06-02,224
2014-06-03,214
2014-06-04,199
2014-06-05,189
2014-06-06,188
2014-06-07,182
2014-06-08,174
2014-06-09,168
2014-06-10,165
2014-06-11,157
2014-06-12,156
2014-06-13,153
2014-06-14,151
2014-06-15,151
2014-06-16,153
2014-06-17,153
2014-06-18,156
2014-06-19,153
2014-06-20,146
2014-06-21,141
2014-06-22,135
2014-06-23,121
2014-06-24,123
2014-06-25,121
2014-06-26,113
2014-06-27,107
2014-06-28,126
2014-06-29,138
2014-06-30,141
2014-07-01,152
2014-07-02,153
2014-07-03,160
2014-07-04,165
2014-07-05,161
2014-07-06,158
2014-07-07,161
2014-07-08,163
2014-07-09,196
2014-07-10,260
2014-07-11,299
2014-07-12,334
2014-07-13,333
2014-07-14,331
2014-07-15,349
2014-07-16,355
2014-07-17,353
2014-07-18,343
2014-07-19,335
2014-07-20,315
2014-07-21,301
2014-07-22,294
2014-07-23,291
2014-07-24,309
2014-07-25,360
2014-07-26,392
2014-07-27,405
2014-07-28,379
2014-07-29,355
2014-07-30,358
2014-07-31,428
2014-08-01,443
2014-08-02,436
2014-08-03,428
2014-08-04,420
2014-08-05,411
2014-08-06,400
2014-08-07,389
2014-08-08,368
2014-08-09,361
2014-08-10,350
2014-08-11,348
2014-08-12,351
2014-08-13,344
2014-08-14,324
2014-08-15,364
2014-08-16,379
2014-08-17,367
2014-08-18,355
2014-08-19,347
2014-08-20,338
2014-08-21,324
2014-08-22,299
2014-08-23,279
2014-08-24,261
2014-08-25,249
2014-08-26,240
2014-08-27,261
2014-08-28,314
2014-08-29,329
2014-08-30,329
2014-08-31,313
2014-09-01,294
2014-09-02,295
2014-09-03,320
2014-09-04,316
2014-09-05,315
2014-09-06,297
2014-09-07,282
2014-09-08,273
2014-09-09,256
2014-09-10,247
2014-09-11,239
2014-09-12,229
2014-09-13,216
2014-09-14,227
2014-09-15,238
2014-09-16,252
2014-09-17,241
2014-09-18,220
2014-09-19,209
2014-09-20,202
2014-09-21,200
2014-09-22,207
2014-09-23,216
2014-09-24,227
2014-09-25,256
2014-09-26,254
2014-09-27,232
2014-09-28,214
2014-09-29,208
2014-09-30,202
2014-10-01,189
2014-10-02,178
2014-10-03,172
2014-10-04,167
2014-10-05,163
2014-10-06,155
2014-10-07,148
2014-10-08,151
2014-10-09,173
2014-10-10,188
2014-10-11,233
2014-10-12,239
2014-10-13,219
2014-10-14,214
2014-10-15,214
2014-10-16,204
2014-10-17,196
2014-10-18,200
2014-10-19,238
2014-10-20,282
2014-10-21,271
2014-10-22,250
2014-10-23,233
2014-10-24,243
2014-10-25,267
2014-10-26,289
2014-10-27,282
2014-10-28,261
2014-10-29,243
2014-10-30,232
2014-10-31,224
2014-11-01,215
2014-11-02,207
2014-11-03,204
2014-11-04,203
2014-11-05,213
2014-11-06,287
2014-11-07,336
2014-11-08,325
2014-11-09,319
2014-11-10,295
2014-11-11,274
2014-11-12,256
2014-11-13,243
2014-11-14,233
2014-11-15,227
2014-11-16,228
2014-11-17,256
2014-11-18,287
2014-11-19,334
2014-11-20,354
2014-11-21,360
2014-11-22,354
2014-11-23,333
2014-11-24,311
2014-11-25,290
2014-11-26,267
2014-11-27,252
2014-11-28,244
2014-11-29,237
2014-11-30,228
2014-12-01,216
2014-12-02,209
2014-12-03,205
2014-12-04,194
2014-12-05,192
2014-12-06,190
2014-12-07,187
2014-12-08,185
2014-12-09,181
2014-12-10,180
2014-12-11,176
2014-12-12,176
2014-12-13,194
2014-12-14,240
2014-12-15,302
2014-12-16,330
2014-12-17,310
2014-12-18,291
2014-12-19,290
2014-12-20,310
2014-12-21,364
2014-12-22,421
2014-12-23,422
2014-12-24,392
2014-12-25,359
2014-12-26,332
2014-12-27,315
2014-12-28,298
2014-12-29,289
2014-12-30,297
2014-12-31,293
2015-01-01,272
2015-01-02,259
2015-01-03,263
2015-01-04,276
2015-01-05,324
2015-01-06,445
2015-01-07,527
2015-01-08,510
2015-01-09,467
2015-01-10,463
2015-01-11,501
2015-01-12,534
2015-01-13,553
2015-01-14,565
2015-01-15,535
2015-01-16,516
2015-01-17,500
2015-01-18,494
2015-01-19,500
2015-01-20,508
2015-01-21,484
2015-01-22,448
2015-01-23,419
2015-01-24,394
2015-01-25,368
2015-01-26,350
2015-01-27,336
2015-01-28,340
2015-01-29,355
2015-01-30,372
2015-01-31,400
2015-02-01,434
2015-02-02,451
2015-02-03,434
2015-02-04,406
2015-02-05,389
2015-02-06,354
2015-02-07,323
2015-02-08,307
2015-02-09,290
2015-02-10,277
2015-02-11,267
2015-02-12,264
2015-02-13,262
2015-02-14,264
2015-02-15,262
2015-02-16,256
2015-02-17,258
2015-02-18,256
2015-02-19,248
2015-02-20,237
2015-02-21,233
2015-02-22,229
2015-02-23,235
2015-02-24,249
2015-02-25,258
2015-02-26,280
2015-02-27,299
2015-02-28,315
2015-03-01,343
2015-03-02,249
2015-03-03,350
2015-03-04,369
2015-03-05,418
2015-03-06,457
2015-03-07,436
2015-03-08,397
2015-03-09,372
2015-03-10,347
2015-03-11,323
2015-03-12,306
2015-03-13,296
2015-03-14,290
2015-03-15,285
2015-03-16,278
2015-03-17,271
2015-03-18,264
2015-03-19,253
2015-03-20,242
2015-03-21,234
2015-03-22,234
2015-03-23,230
2015-03-24,225
2015-03-25,221
2015-03-26,222
2015-03-27,225
2015-03-28,218
2015-03-29,217
2015-03-30,225
2015-03-31,240
2015-04-01,282
2015-04-02,371
2015-04-03,459
2015-04-04,484
2015-04-05,490
2015-04-06,483
2015-04-07,470
2015-04-08,449
2015-04-09,425
2015-04-10,392
2015-04-11,359
2015-04-12,331
2015-04-13,313
2015-04-14,297
2015-04-15,283
2015-04-16,273
2015-04-17,265
2015-04-18,259
2015-04-19,252
2015-04-20,251
2015-04-21,263
2015-04-22,267
2015-04-23,255
2015-04-24,244
2015-04-25,234
2015-04-26,232
2015-04-27,230
2015-04-28,231
2015-04-29,249
2015-04-30,246
2015-05-01,259
2015-05-02,287
2015-05-03,287
2015-05-04,312
2015-05-05,409
2015-05-06,484
2015-05-07,514
2015-05-08,498
2015-05-09,482
2015-05-10,467
2015-05-11,451
2015-05-12,430
2015-05-13,408
2015-05-14,392
2015-05-15,377
2015-05-16,364
2015-05-17,362
2015-05-18,363
2015-05-19,364
2015-05-20,364
2015-05-21,355
2015-05-22,346
2015-05-23,337
2015-05-24,331
2015-05-25,332
2015-05-26,326
2015-05-27,314
2015-05-28,302
2015-05-29,293
2015-05-30,298
2015-05-31,302
2015-06-01,287
2015-06-02,271
2015-06-03,262
2015-06-04,252
2015-06-05,241
2015-06-06,233
2015-06-07,227
2015-06-08,224
2015-06-09,223
2015-06-10,229
2015-06-11,258
2015-06-12,263
2015-06-13,257
2015-06-14,257
2015-06-15,248
2015-06-16,247
2015-06-17,238
2015-06-18,249
2015-06-19,287
2015-06-20,296
2015-06-21,284
2015-06-22,276
2015-06-23,284
2015-06-24,296
2015-06-25,300
2015-06-26,300
2015-06-27,307
2015-06-28,300
2015-06-29,286
2015-06-30,273
2015-07-01,252
2015-07-02,236
2015-07-03,225
2015-07-04,216
2015-07-05,210
2015-07-06,204
2015-07-07,196
2015-07-08,191
2015-07-09,185
2015-07-10,187
2015-07-11,186
2015-07-12,184
2015-07-13,175
2015-07-14,171
2015-07-15,165
2015-07-16,160
2015-07-17,158
2015-07-18,150
2015-07-19,147
2015-07-20,154
2015-07-21,148
2015-07-22,148
2015-07-23,140
2015-07-24,131
2015-07-25,133
2015-07-26,143
2015-07-27,145
2015-07-28,149
2015-07-29,146
2015-07-30,140
2015-07-31,132
2015-08-01,130
2015-08-02,123
2015-08-03,120
2015-08-04,115
2015-08-05,118
2015-08-06,116
2015-08-07,107
2015-08-08,102
2015-08-09,94
2015-08-10,91
2015-08-11,105
2015-08-12,98
2015-08-13,103
2015-08-14,104
2015-08-15,102
2015-08-16,100
2015-08-17,110
2015-08-18,124
2015-08-19,131
2015-08-20,127
2015-08-21,121
2015-08-22,120
2015-08-23,124
2015-08-24,130
2015-08-25,132
2015-08-26,126
2015-08-27,124
2015-08-28,136
2015-08-29,132
2015-08-30,134
2015-08-31,120
2015-09-01,110
2015-09-02,118
2015-09-03,131
2015-09-04,119
2015-09-05,108
2015-09-06,107
2015-09-07,98
2015-09-08,97
2015-09-09,93
2015-09-10,93
2015-09-11,91
2015-09-12,82
2015-09-13,83
2015-09-14,82
2015-09-15,80
2015-09-16,80
2015-09-17,99
2015-09-18,135
2015-09-19,162
2015-09-20,141
2015-09-21,137
2015-09-22,131
2015-09-23,128
2015-09-24,130
2015-09-25,138
2015-09-26,134
2015-09-27,132
2015-09-28,129
2015-09-29,129
2015-09-30,120
2015-10-01,111
2015-10-02,104
2015-10-03,99
2015-10-04,91
2015-10-05,86
2015-10-06,91
2015-10-07,98
2015-10-08,102
2015-10-09,110
2015-10-10,107
2015-10-11,111
2015-10-12,105
2015-10-13,99
2015-10-14,86
2015-10-15,88
2015-10-16,91
2015-10-17,97
2015-10-18,102
2015-10-19,102
2015-10-20,99
2015-10-21,96
2015-10-22,100
2015-10-23,102
2015-10-24,98
2015-10-25,98
2015-10-26,91
2015-10-27,88
2015-10-28,84
2015-10-29,78
2015-10-30,79
2015-10-31,78
2015-11-01,75
2015-11-02,74
2015-11-03,69
2015-11-04,72
2015-11-05,74
2015-11-06,73
2015-11-07,72
2015-11-08,69
2015-11-09,68
2015-11-10,67
2015-11-11,64
2015-11-12,55
2015-11-13,56
2015-11-14,53
2015-11-15,52
2015-11-16,57
2015-11-17,67
2015-11-18,80
2015-11-19,98
2015-11-20,109
2015-11-21,119
2015-11-22,175
2015-11-23,236
2015-11-24,306
2015-11-25,286
2015-11-26,240
2015-11-27,210
2015-11-28,196
2015-11-29,196
2015-11-30,202
2015-12-01,232
2015-12-02,314
2015-12-03,368
2015-12-04,377
2015-12-05,357
2015-12-06,318
2015-12-07,284
2015-12-08,245
2015-12-09,219
2015-12-10,198
2015-12-11,184
2015-12-12,185
2015-12-13,189
2015-12-14,202
2015-12-15,194
2015-12-16,186
2015-12-17,179
2015-12-18,183
2015-12-19,187
2015-12-20,188
2015-12-21,181
2015-12-22,170
2015-12-23,173
2015-12-24,169
2015-12-25,171
2015-12-26,170
2015-12-27,163
2015-12-28,155
2015-12-29,140
2015-12-30,135
2015-12-31,128
2016-01-01,121
2016-01-02,115
2016-01-03,112
2016-01-04,114
2016-01-05,130
2016-01-06,165
2016-01-07,206
2016-01-08,265
2016-01-09,286
2016-01-10,299
2016-01-11,298
2016-01-12,314
2016-01-13,383
2016-01-14,465
2016-01-15,518
2016-01-16,513
2016-01-17,479
2016-01-18,436
2016-01-19,390
2016-01-20,339
2016-01-21,314
2016-01-22,291
2016-01-23,274
2016-01-24,255
2016-01-25,247
2016-01-26,251
2016-01-27,262
2016-01-28,266
2016-01-29,270
2016-01-30,273
2016-01-31,286
2016-02-01,322
2016-02-02,376
2016-02-03,467
2016-02-04,541
2016-02-05,548
2016-02-06,534
2016-02-07,521
2016-02-08,502
2016-02-09,479
2016-02-10,488
2016-02-11,583
2016-02-12,627
2016-02-13,627
2016-02-14,581
2016-02-15,543
2016-02-16,545
2016-02-17,538
2016-02-18,509
2016-02-19,471
2016-02-20,435
2016-02-21,407
2016-02-22,417
2016-02-23,472
2016-02-24,504
2016-02-25,544
2016-02-26,555
2016-02-27,538
2016-02-28,497
2016-02-29,462
2016-03-01,425
2016-03-02,394
2016-03-03,368
2016-03-04,369
2016-03-05,392
2016-03-06,433
2016-03-07,472
2016-03-08,480
2016-03-09,476
2016-03-10,457
2016-03-11,432
2016-03-12,404
2016-03-13,378
2016-03-14,351
2016-03-15,334
2016-03-16,317
2016-03-17,299
2016-03-18,288
2016-03-19,277
2016-03-20,263
2016-03-21,251
2016-03-22,248
2016-03-23,238
2016-03-24,231
2016-03-25,226
2016-03-26,224
2016-03-27,221
2016-03-28,224
2016-03-29,229
2016-03-30,229
2016-03-31,244
2016-04-01,254
2016-04-02,305
2016-04-03,376
2016-04-04,368
2016-04-05,333
2016-04-06,321
2016-04-07,331
2016-04-08,341
2016-04-09,338
2016-04-10,314
2016-04-11,305
2016-04-12,289
2016-04-13,278
2016-04-14,263
2016-04-15,273
2016-04-16,281
2016-04-17,281
2016-04-18,296
2016-04-19,372
2016-04-20,457
2016-04-21,472
2016-04-22,444
2016-04-23,414
2016-04-24,387
2016-04-25,360
2016-04-26,345
2016-04-27,352
2016-04-28,371
2016-04-29,372
2016-04-30,367
2016-05-01,351
2016-05-02,336
2016-05-03,358
2016-05-04,376
2016-05-05,378
2016-05-06,366
2016-05-07,350
2016-05-08,334
2016-05-09,311
2016-05-10,293
2016-05-11,276
2016-05-12,269
2016-05-13,264
2016-05-14,264
2016-05-15,288
2016-05-16,343
2016-05-17,396
2016-05-18,432
2016-05-19,437
2016-05-20,413
2016-05-21,388
2016-05-22,372
2016-05-23,363
2016-05-24,350
2016-05-25,337
2016-05-26,334
2016-05-27,344
2016-05-28,367
2016-05-29,370
2016-05-30,363
2016-05-31,424
2016-06-01,586
2016-06-02,612
2016-06-03,583
2016-06-04,596
2016-06-05,593
2016-06-06,578
2016-06-07,585
2016-06-08,569
2016-06-09,532
2016-06-10,514
2016-06-11,514
2016-06-12,512
2016-06-13,509
2016-06-14,530
2016-06-15,572
2016-06-16,580
2016-06-17,587
2016-06-18,590
2016-06-19,587
2016-06-20,593
2016-06-21,599
2016-06-22,593
2016-06-23,569
2016-06-24,544
2016-06-25,517
2016-06-26,530
2016-06-27,556
2016-06-28,552
2016-06-29,529
2016-06-30,508
2016-07-01,488
2016-07-02,464
2016-07-03,443
2016-07-04,429
2016-07-05,420
2016-07-06,403
2016-07-07,387
2016-07-08,369
2016-07-09,352
2016-07-10,331
2016-07-11,319
2016-07-12,301
2016-07-13,287
2016-07-14,283
2016-07-15,294
2016-07-16,326
2016-07-17,353
2016-07-18,363
2016-07-19,359
2016-07-20,345
2016-07-21,328
2016-07-22,311
2016-07-23,313
2016-07-24,315
2016-07-25,328
2016-07-26,311
2016-07-27,298
2016-07-28,281
2016-07-29,288
2016-07-30,290
2016-07-31,280
2016-08-01,269
2016-08-02,255
2016-08-03,249
2016-08-04,260
2016-08-05,257
2016-08-06,254
2016-08-07,252
2016-08-08,261
2016-08-09,282
2016-08-10,285
2016-08-11,273
2016-08-12,263
2016-08-13,253
2016-08-14,247
2016-08-15,243
2016-08-16,231
2016-08-17,225
2016-08-18,214
2016-08-19,206
2016-08-20,203
2016-08-21,206
2016-08-22,209
2016-08-23,214
2016-08-24,208
2016-08-25,196
2016-08-26,194
2016-08-27,188
2016-08-28,184
2016-08-29,179
2016-08-30,173
2016-08-31,168
2016-09-01,165
2016-09-02,161
2016-09-03,158
2016-09-04,153
2016-09-05,161
2016-09-06,155
2016-09-07,149
2016-09-08,146
2016-09-09,163
2016-09-10,175
2016-09-11,178
2016-09-12,169
2016-09-13,164
2016-09-14,158
2016-09-15,155
2016-09-16,152
2016-09-17,145
2016-09-18,138
2016-09-19,138
2016-09-20,147
2016-09-21,163
2016-09-22,157
2016-09-23,151
2016-09-24,144
2016-09-25,135
2016-09-26,132
2016-09-27,125
2016-09-28,120
2016-09-29,116
2016-09-30,119
2016-10-01,117
2016-10-02,114
2016-10-03,126
2016-10-04,121
2016-10-05,114
2016-10-06,109
2016-10-07,102
2016-10-08,101
2016-10-09,95
2016-10-10,89
2016-10-11,89
2016-10-12,90
2016-10-13,87
2016-10-14,80
2016-10-15,78
2016-10-16,76
2016-10-17,76
2016-10-18,78
2016-10-19,78
2016-10-20,83
2016-10-21,91
2016-10-22,101
2016-10-23,119
2016-10-24,120
2016-10-25,116
2016-10-26,111
2016-10-27,122
2016-10-28,130
2016-10-29,136
2016-10-30,139
2016-10-31,140
2016-11-01,127
2016-11-02,119
2016-11-03,118
2016-11-04,108
2016-11-05,105
2016-11-06,105
2016-11-07,108
2016-11-08,117
2016-11-09,126
2016-11-10,143
2016-11-11,155
2016-11-12,160
2016-11-13,178
2016-11-14,227
2016-11-15,249
2016-11-16,229
2016-11-17,219
2016-11-18,213
2016-11-19,219
2016-11-20,235
2016-11-21,244
2016-11-22,257
2016-11-23,276
2016-11-24,279
2016-11-25,265
2016-11-26,240
2016-11-27,217
2016-11-28,201
2016-11-29,188
2016-11-30,174
2016-12-01,162
2016-12-02,152
2016-12-03,143
2016-12-04,137
2016-12-05,131
2016-12-06,128
2016-12-07,124
2016-12-08,119
2016-12-09,118
2016-12-10,116
2016-12-11,115
2016-12-12,108
2016-12-13,101
2016-12-14,103
2016-12-15,97
2016-12-16,97
2016-12-17,98
2016-12-18,93
2016-12-19,92
2016-12-20,90
2016-12-21,85
2016-12-22,82
2016-12-23,87
2016-12-24,88
2016-12-25,90
2016-12-26,87
2016-12-27,89
2016-12-28,90
2016-12-29,88
2016-12-30,83
2016-12-31,82
2017-01-01,79
2017-01-02,77
2017-01-03,74
2017-01-04,73
2017-01-05,73
2017-01-06,77
2017-01-07,78
2017-01-08,75
2017-01-09,69
2017-01-10,68
2017-01-11,71
2017-01-12,76
2017-01-13,87
2017-01-14,112
2017-01-15,145
2017-01-16,161
2017-01-17,152
2017-01-18,138
2017-01-19,117
2017-01-20,103
2017-01-21,92
2017-01-22,86
2017-01-23,86
2017-01-24,78
2017-01-25,75
2017-01-26,73
2017-01-27,71
2017-01-28,71
2017-01-29,76
2017-01-30,77
2017-01-31,89
2017-02-01,89
2017-02-02,109
2017-02-03,133
2017-02-04,208
2017-02-05,288
2017-02-06,278
2017-02-07,290
2017-02-08,295
2017-02-09,284
2017-02-10,268
2017-02-11,248
2017-02-12,231
2017-02-13,212
2017-02-14,210
2017-02-15,223
2017-02-16,190
2017-02-17,177
2017-02-18,168
2017-02-19,163
2017-02-20,163
2017-02-21,169
2017-02-22,178
2017-02-23,191
2017-02-24,241
2017-02-25,272
2017-02-26,279
2017-02-27,260
2017-02-28,250
2017-03-01,239
2017-03-02,247
2017-03-03,288
2017-03-04,351
2017-03-05,395
2017-03-06,386
2017-03-07,360
2017-03-08,373
2017-03-09,384
2017-03-10,418
2017-03-11,445
2017-03-12,488
2017-03-13,505
2017-03-14,471
2017-03-15,418
2017-03-16,372
2017-03-17,344
2017-03-18,319
2017-03-19,311
2017-03-20,319
2017-03-21,328
2017-03-22,334
2017-03-23,337
2017-03-24,325
2017-03-25,321
2017-03-26,307
2017-03-27,284
2017-03-28,271
2017-03-29,258
2017-03-30,246
2017-03-31,236
2017-04-01,223
2017-04-02,219
2017-04-03,212
2017-04-04,202
2017-04-05,197
2017-04-06,184
2017-04-07,184
2017-04-08,178
2017-04-09,173
2017-04-10,167
